id,url,name,evolutions,altura,peso,types,types_defenses
681,'/pokedex/aegislash','Aegislash',"[{'id': '0679', 'name': 'Honedge', 'url': '/pokedex/honedge'}, {'id': '0680', 'name': 'Doublade', 'url': '/pokedex/doublade', 'level': '35'}, {'id': '0681', 'name': 'Aegislash', 'url': '/pokedex/aegislash', 'item': 'Dusk Stone'}]",170.0 cm,53.0 kg,"Steel, Ghost","[{'type_against': 'Normal', 'defense': '0'}, {'type_against': 'Fire', 'defense': '2'}, {'type_against': 'Water', 'defense': 1}, {'type_against': 'Electric', 'defense': 1}, {'type_against': 'Grass', 'defense': '½'}, {'type_against': 'Ice', 'defense': '½'}, {'type_against': 'Fighting', 'defense': '0'}, {'type_against': 'Poison', 'defense': '0'}, {'type_against': 'Ground', 'defense': '2'}, {'type_against': 'Flying', 'defense': '½'}, {'type_against': 'Psychic', 'defense': '½'}, {'type_against': 'Bug', 'defense': '¼'}, {'type_against': 'Rock', 'defense': '½'}, {'type_against': 'Ghost', 'defense': '2'}, {'type_against': 'Dragon', 'defense': '½'}, {'type_against': 'Dark', 'defense': '2'}, {'type_against': 'Steel', 'defense': '½'}, {'type_against': 'Fairy', 'defense': '½'}, {'type_against': 'Normal', 'defense': '0'}, {'type_against': 'Fire', 'defense': '2'}, {'type_against': 'Water', 'defense': 1}, {'type_against': 'Electric', 'defense': 1}, {'type_against': 'Grass', 'defense': '½'}, {'type_against': 'Ice', 'defense': '½'}, {'type_against': 'Fighting', 'defense': '0'}, {'type_against': 'Poison', 'defense': '0'}, {'type_against': 'Ground', 'defense': '2'}, {'type_against': 'Flying', 'defense': '½'}, {'type_against': 'Psychic', 'defense': '½'}, {'type_against': 'Bug', 'defense': '¼'}, {'type_against': 'Rock', 'defense': '½'}, {'type_against': 'Ghost', 'defense': '2'}, {'type_against': 'Dragon', 'defense': '½'}, {'type_against': 'Dark', 'defense': '2'}, {'type_against': 'Steel', 'defense': '½'}, {'type_against': 'Fairy', 'defense': '½'}]"
675,'/pokedex/pangoro','Pangoro',"[{'id': '0674', 'name': 'Pancham', 'url': '/pokedex/pancham'}, {'id': '0675', 'name': 'Pangoro', 'url': '/pokedex/pangoro', 'level': '32'}]",210.0 cm,136.0 kg,"Fighting, Dark","[{'type_against': 'Normal', 'defense': 1}, {'type_against': 'Fire', 'defense': 1}, {'type_against': 'Water', 'defense': 1}, {'type_against': 'Electric', 'defense': 1}, {'type_against': 'Grass', 'defense': 1}, {'type_against': 'Ice', 'defense': 1}, {'type_against': 'Fighting', 'defense': '2'}, {'type_against': 'Poison', 'defense': 1}, {'type_against': 'Ground', 'defense': 1}, {'type_against': 'Flying', 'defense': '2'}, {'type_against': 'Psychic', 'defense': '0'}, {'type_against': 'Bug', 'defense': 1}, {'type_against': 'Rock', 'defense': '½'}, {'type_against': 'Ghost', 'defense': '½'}, {'type_against': 'Dragon', 'defense': 1}, {'type_against': 'Dark', 'defense': '¼'}, {'type_against': 'Steel', 'defense': 1}, {'type_against': 'Fairy', 'defense': '4'}]"
677,'/pokedex/espurr','Espurr',"[{'id': '0677', 'name': 'Espurr', 'url': '/pokedex/espurr'}, {'id': '0678', 'name': 'Meowstic', 'url': '/pokedex/meowstic', 'level': '25'}]",30.0 cm,3.5 kg,Psychic,"[{'type_against': 'Normal', 'defense': 1}, {'type_against': 'Fire', 'defense': 1}, {'type_against': 'Water', 'defense': 1}, {'type_against': 'Electric', 'defense': 1}, {'type_against': 'Grass', 'defense': 1}, {'type_against': 'Ice', 'defense': 1}, {'type_against': 'Fighting', 'defense': '½'}, {'type_against': 'Poison', 'defense': 1}, {'type_against': 'Ground', 'defense': 1}, {'type_against': 'Flying', 'defense': 1}, {'type_against': 'Psychic', 'defense': '½'}, {'type_against': 'Bug', 'defense': '2'}, {'type_against': 'Rock', 'defense': 1}, {'type_against': 'Ghost', 'defense': '2'}, {'type_against': 'Dragon', 'defense': 1}, {'type_against': 'Dark', 'defense': '2'}, {'type_against': 'Steel', 'defense': 1}, {'type_against': 'Fairy', 'defense': 1}]"
673,'/pokedex/gogoat','Gogoat',"[{'id': '0672', 'name': 'Skiddo', 'url': '/pokedex/skiddo'}, {'id': '0673', 'name': 'Gogoat', 'url': '/pokedex/gogoat', 'level': '32'}]",170.0 cm,91.0 kg,Grass,"[{'type_against': 'Normal', 'defense': 1}, {'type_against': 'Fire', 'defense': '2'}, {'type_against': 'Water', 'defense': '½'}, {'type_against': 'Electric', 'defense': '½'}, {'type_against': 'Grass', 'defense': '0'}, {'type_against': 'Ice', 'defense': '2'}, {'type_against': 'Fighting', 'defense': 1}, {'type_against': 'Poison', 'defense': '2'}, {'type_against': 'Ground', 'defense': '½'}, {'type_against': 'Flying', 'defense': '2'}, {'type_against': 'Psychic', 'defense': 1}, {'type_against': 'Bug', 'defense': '2'}, {'type_against': 'Rock', 'defense': 1}, {'type_against': 'Ghost', 'defense': 1}, {'type_against': 'Dragon', 'defense': 1}, {'type_against': 'Dark', 'defense': 1}, {'type_against': 'Steel', 'defense': 1}, {'type_against': 'Fairy', 'defense': 1}, {'type_against': 'Normal', 'defense': 1}, {'type_against': 'Fire', 'defense': '2'}, {'type_against': 'Water', 'defense': '½'}, {'type_against': 'Electric', 'defense': '½'}, {'type_against': 'Grass', 'defense': '½'}, {'type_against': 'Ice', 'defense': '2'}, {'type_against': 'Fighting', 'defense': 1}, {'type_against': 'Poison', 'defense': '2'}, {'type_against': 'Ground', 'defense': '½'}, {'type_against': 'Flying', 'defense': '2'}, {'type_against': 'Psychic', 'defense': 1}, {'type_against': 'Bug', 'defense': '2'}, {'type_against': 'Rock', 'defense': 1}, {'type_against': 'Ghost', 'defense': 1}, {'type_against': 'Dragon', 'defense': 1}, {'type_against': 'Dark', 'defense': 1}, {'type_against': 'Steel', 'defense': 1}, {'type_against': 'Fairy', 'defense': 1}]"
672,'/pokedex/skiddo','Skiddo',"[{'id': '0672', 'name': 'Skiddo', 'url': '/pokedex/skiddo'}, {'id': '0673', 'name': 'Gogoat', 'url': '/pokedex/gogoat', 'level': '32'}]",90.0 cm,31.0 kg,Grass,"[{'type_against': 'Normal', 'defense': 1}, {'type_against': 'Fire', 'defense': '2'}, {'type_against': 'Water', 'defense': '½'}, {'type_against': 'Electric', 'defense': '½'}, {'type_against': 'Grass', 'defense': '0'}, {'type_against': 'Ice', 'defense': '2'}, {'type_against': 'Fighting', 'defense': 1}, {'type_against': 'Poison', 'defense': '2'}, {'type_against': 'Ground', 'defense': '½'}, {'type_against': 'Flying', 'defense': '2'}, {'type_against': 'Psychic', 'defense': 1}, {'type_against': 'Bug', 'defense': '2'}, {'type_against': 'Rock', 'defense': 1}, {'type_against': 'Ghost', 'defense': 1}, {'type_against': 'Dragon', 'defense': 1}, {'type_against': 'Dark', 'defense': 1}, {'type_against': 'Steel', 'defense': 1}, {'type_against': 'Fairy', 'defense': 1}, {'type_against': 'Normal', 'defense': 1}, {'type_against': 'Fire', 'defense': '2'}, {'type_against': 'Water', 'defense': '½'}, {'type_against': 'Electric', 'defense': '½'}, {'type_against': 'Grass', 'defense': '½'}, {'type_against': 'Ice', 'defense': '2'}, {'type_against': 'Fighting', 'defense': 1}, {'type_against': 'Poison', 'defense': '2'}, {'type_against': 'Ground', 'defense': '½'}, {'type_against': 'Flying', 'defense': '2'}, {'type_against': 'Psychic', 'defense': 1}, {'type_against': 'Bug', 'defense': '2'}, {'type_against': 'Rock', 'defense': 1}, {'type_against': 'Ghost', 'defense': 1}, {'type_against': 'Dragon', 'defense': 1}, {'type_against': 'Dark', 'defense': 1}, {'type_against': 'Steel', 'defense': 1}, {'type_against': 'Fairy', 'defense': 1}]"
671,'/pokedex/florges','Florges',"[{'id': '0669', 'name': 'Flabébé', 'url': '/pokedex/flabebe'}, {'id': '0670', 'name': 'Floette', 'url': '/pokedex/floette', 'level': '19'}, {'id': '0671', 'name': 'Florges', 'url': '/pokedex/florges', 'item': 'Shiny Stone'}]",110.0 cm,10.0 kg,Fairy,"[{'type_against': 'Normal', 'defense': 1}, {'type_against': 'Fire', 'defense': 1}, {'type_against': 'Water', 'defense': 1}, {'type_against': 'Electric', 'defense': 1}, {'type_against': 'Grass', 'defense': 1}, {'type_against': 'Ice', 'defense': 1}, {'type_against': 'Fighting', 'defense': '½'}, {'type_against': 'Poison', 'defense': '2'}, {'type_against': 'Ground', 'defense': 1}, {'type_against': 'Flying', 'defense': 1}, {'type_against': 'Psychic', 'defense': 1}, {'type_against': 'Bug', 'defense': '½'}, {'type_against': 'Rock', 'defense': 1}, {'type_against': 'Ghost', 'defense': 1}, {'type_against': 'Dragon', 'defense': '0'}, {'type_against': 'Dark', 'defense': '½'}, {'type_against': 'Steel', 'defense': '2'}, {'type_against': 'Fairy', 'defense': 1}]"
667,'/pokedex/litleo','Litleo',"[{'id': '0667', 'name': 'Litleo', 'url': '/pokedex/litleo'}, {'id': '0668', 'name': 'Pyroar', 'url': '/pokedex/pyroar', 'level': '35'}]",60.0 cm,13.5 kg,"Fire, Normal","[{'type_against': 'Normal', 'defense': 1}, {'type_against': 'Fire', 'defense': '½'}, {'type_against': 'Water', 'defense': '2'}, {'type_against': 'Electric', 'defense': 1}, {'type_against': 'Grass', 'defense': '½'}, {'type_against': 'Ice', 'defense': '½'}, {'type_against': 'Fighting', 'defense': '2'}, {'type_against': 'Poison', 'defense': 1}, {'type_against': 'Ground', 'defense': '2'}, {'type_against': 'Flying', 'defense': 1}, {'type_against': 'Psychic', 'defense': 1}, {'type_against': 'Bug', 'defense': '½'}, {'type_against': 'Rock', 'defense': '2'}, {'type_against': 'Ghost', 'defense': '0'}, {'type_against': 'Dragon', 'defense': 1}, {'type_against': 'Dark', 'defense': 1}, {'type_against': 'Steel', 'defense': '½'}, {'type_against': 'Fairy', 'defense': '½'}]"
669,'/pokedex/flabebe','Flabébé',"[{'id': '0669', 'name': 'Flabébé', 'url': '/pokedex/flabebe'}, {'id': '0670', 'name': 'Floette', 'url': '/pokedex/floette', 'level': '19'}, {'id': '0671', 'name': 'Florges', 'url': '/pokedex/florges', 'item': 'Shiny Stone'}]",10.0 cm,0.1 kg,Fairy,"[{'type_against': 'Normal', 'defense': 1}, {'type_against': 'Fire', 'defense': 1}, {'type_against': 'Water', 'defense': 1}, {'type_against': 'Electric', 'defense': 1}, {'type_against': 'Grass', 'defense': 1}, {'type_against': 'Ice', 'defense': 1}, {'type_against': 'Fighting', 'defense': '½'}, {'type_against': 'Poison', 'defense': '2'}, {'type_against': 'Ground', 'defense': 1}, {'type_against': 'Flying', 'defense': 1}, {'type_against': 'Psychic', 'defense': 1}, {'type_against': 'Bug', 'defense': '½'}, {'type_against': 'Rock', 'defense': 1}, {'type_against': 'Ghost', 'defense': 1}, {'type_against': 'Dragon', 'defense': '0'}, {'type_against': 'Dark', 'defense': '½'}, {'type_against': 'Steel', 'defense': '2'}, {'type_against': 'Fairy', 'defense': 1}]"
670,'/pokedex/floette','Floette',"[{'id': '0669', 'name': 'Flabébé', 'url': '/pokedex/flabebe'}, {'id': '0670', 'name': 'Floette', 'url': '/pokedex/floette', 'level': '19'}, {'id': '0671', 'name': 'Florges', 'url': '/pokedex/florges', 'item': 'Shiny Stone'}]",20.0 cm,0.9 kg,Fairy,"[{'type_against': 'Normal', 'defense': 1}, {'type_against': 'Fire', 'defense': 1}, {'type_against': 'Water', 'defense': 1}, {'type_against': 'Electric', 'defense': 1}, {'type_against': 'Grass', 'defense': 1}, {'type_against': 'Ice', 'defense': 1}, {'type_against': 'Fighting', 'defense': '½'}, {'type_against': 'Poison', 'defense': '2'}, {'type_against': 'Ground', 'defense': 1}, {'type_against': 'Flying', 'defense': 1}, {'type_against': 'Psychic', 'defense': 1}, {'type_against': 'Bug', 'defense': '½'}, {'type_against': 'Rock', 'defense': 1}, {'type_against': 'Ghost', 'defense': 1}, {'type_against': 'Dragon', 'defense': '0'}, {'type_against': 'Dark', 'defense': '½'}, {'type_against': 'Steel', 'defense': '2'}, {'type_against': 'Fairy', 'defense': 1}]"
668,'/pokedex/pyroar','Pyroar',"[{'id': '0667', 'name': 'Litleo', 'url': '/pokedex/litleo'}, {'id': '0668', 'name': 'Pyroar', 'url': '/pokedex/pyroar', 'level': '35'}]",150.0 cm,81.5 kg,"Fire, Normal","[{'type_against': 'Normal', 'defense': 1}, {'type_against': 'Fire', 'defense': '½'}, {'type_against': 'Water', 'defense': '2'}, {'type_against': 'Electric', 'defense': 1}, {'type_against': 'Grass', 'defense': '½'}, {'type_against': 'Ice', 'defense': '½'}, {'type_against': 'Fighting', 'defense': '2'}, {'type_against': 'Poison', 'defense': 1}, {'type_against': 'Ground', 'defense': '2'}, {'type_against': 'Flying', 'defense': 1}, {'type_against': 'Psychic', 'defense': 1}, {'type_against': 'Bug', 'defense': '½'}, {'type_against': 'Rock', 'defense': '2'}, {'type_against': 'Ghost', 'defense': '0'}, {'type_against': 'Dragon', 'defense': 1}, {'type_against': 'Dark', 'defense': 1}, {'type_against': 'Steel', 'defense': '½'}, {'type_against': 'Fairy', 'defense': '½'}]"
666,'/pokedex/vivillon','Vivillon',"[{'id': '0664', 'name': 'Scatterbug', 'url': '/pokedex/scatterbug'}, {'id': '0665', 'name': 'Spewpa', 'url': '/pokedex/spewpa', 'level': '9'}, {'id': '0666', 'name': 'Vivillon', 'url': '/pokedex/vivillon', 'level': '12'}]",120.0 cm,17.0 kg,"Bug, Flying","[{'type_against': 'Normal', 'defense': 1}, {'type_against': 'Fire', 'defense': '2'}, {'type_against': 'Water', 'defense': 1}, {'type_against': 'Electric', 'defense': '2'}, {'type_against': 'Grass', 'defense': '¼'}, {'type_against': 'Ice', 'defense': '2'}, {'type_against': 'Fighting', 'defense': '¼'}, {'type_against': 'Poison', 'defense': 1}, {'type_against': 'Ground', 'defense': '0'}, {'type_against': 'Flying', 'defense': '2'}, {'type_against': 'Psychic', 'defense': 1}, {'type_against': 'Bug', 'defense': '½'}, {'type_against': 'Rock', 'defense': '4'}, {'type_against': 'Ghost', 'defense': 1}, {'type_against': 'Dragon', 'defense': 1}, {'type_against': 'Dark', 'defense': 1}, {'type_against': 'Steel', 'defense': 1}, {'type_against': 'Fairy', 'defense': 1}]"
659,'/pokedex/bunnelby','Bunnelby',"[{'id': '0659', 'name': 'Bunnelby', 'url': '/pokedex/bunnelby'}, {'id': '0660', 'name': 'Diggersby', 'url': '/pokedex/diggersby', 'level': '20'}]",40.0 cm,5.0 kg,Normal,"[{'type_against': 'Normal', 'defense': 1}, {'type_against': 'Fire', 'defense': 1}, {'type_against': 'Water', 'defense': 1}, {'type_against': 'Electric', 'defense': 1}, {'type_against': 'Grass', 'defense': 1}, {'type_against': 'Ice', 'defense': 1}, {'type_against': 'Fighting', 'defense': '2'}, {'type_against': 'Poison', 'defense': 1}, {'type_against': 'Ground', 'defense': 1}, {'type_against': 'Flying', 'defense': 1}, {'type_against': 'Psychic', 'defense': 1}, {'type_against': 'Bug', 'defense': 1}, {'type_against': 'Rock', 'defense': 1}, {'type_against': 'Ghost', 'defense': '0'}, {'type_against': 'Dragon', 'defense': 1}, {'type_against': 'Dark', 'defense': 1}, {'type_against': 'Steel', 'defense': 1}, {'type_against': 'Fairy', 'defense': 1}]"
658,'/pokedex/greninja','Greninja',"[{'id': '0656', 'name': 'Froakie', 'url': '/pokedex/froakie'}, {'id': '0657', 'name': 'Frogadier', 'url': '/pokedex/frogadier', 'level': '16'}, {'id': '0658', 'name': 'Greninja', 'url': '/pokedex/greninja', 'level': '36'}]",150.0 cm,40.0 kg,"Water, Dark","[{'type_against': 'Normal', 'defense': 1}, {'type_against': 'Fire', 'defense': '½'}, {'type_against': 'Water', 'defense': '½'}, {'type_against': 'Electric', 'defense': '2'}, {'type_against': 'Grass', 'defense': '2'}, {'type_against': 'Ice', 'defense': '½'}, {'type_against': 'Fighting', 'defense': '2'}, {'type_against': 'Poison', 'defense': 1}, {'type_against': 'Ground', 'defense': 1}, {'type_against': 'Flying', 'defense': 1}, {'type_against': 'Psychic', 'defense': '0'}, {'type_against': 'Bug', 'defense': '2'}, {'type_against': 'Rock', 'defense': 1}, {'type_against': 'Ghost', 'defense': '½'}, {'type_against': 'Dragon', 'defense': 1}, {'type_against': 'Dark', 'defense': '½'}, {'type_against': 'Steel', 'defense': '½'}, {'type_against': 'Fairy', 'defense': '2'}, {'type_against': 'Normal', 'defense': 1}, {'type_against': 'Fire', 'defense': '½'}, {'type_against': 'Water', 'defense': '½'}, {'type_against': 'Electric', 'defense': '2'}, {'type_against': 'Grass', 'defense': '2'}, {'type_against': 'Ice', 'defense': '½'}, {'type_against': 'Fighting', 'defense': '2'}, {'type_against': 'Poison', 'defense': 1}, {'type_against': 'Ground', 'defense': 1}, {'type_against': 'Flying', 'defense': 1}, {'type_against': 'Psychic', 'defense': '0'}, {'type_against': 'Bug', 'defense': '2'}, {'type_against': 'Rock', 'defense': 1}, {'type_against': 'Ghost', 'defense': '½'}, {'type_against': 'Dragon', 'defense': 1}, {'type_against': 'Dark', 'defense': '½'}, {'type_against': 'Steel', 'defense': '½'}, {'type_against': 'Fairy', 'defense': '2'}]"
655,'/pokedex/delphox','Delphox',"[{'id': '0653', 'name': 'Fennekin', 'url': '/pokedex/fennekin'}, {'id': '0654', 'name': 'Braixen', 'url': '/pokedex/braixen', 'level': '16'}, {'id': '0655', 'name': 'Delphox', 'url': '/pokedex/delphox', 'level': '36'}]",150.0 cm,39.0 kg,"Fire, Psychic","[{'type_against': 'Normal', 'defense': 1}, {'type_against': 'Fire', 'defense': '½'}, {'type_against': 'Water', 'defense': '2'}, {'type_against': 'Electric', 'defense': 1}, {'type_against': 'Grass', 'defense': '½'}, {'type_against': 'Ice', 'defense': '½'}, {'type_against': 'Fighting', 'defense': '½'}, {'type_against': 'Poison', 'defense': 1}, {'type_against': 'Ground', 'defense': '2'}, {'type_against': 'Flying', 'defense': 1}, {'type_against': 'Psychic', 'defense': '½'}, {'type_against': 'Bug', 'defense': 1}, {'type_against': 'Rock', 'defense': '2'}, {'type_against': 'Ghost', 'defense': '2'}, {'type_against': 'Dragon', 'defense': 1}, {'type_against': 'Dark', 'defense': '2'}, {'type_against': 'Steel', 'defense': '½'}, {'type_against': 'Fairy', 'defense': '½'}]"
656,'/pokedex/froakie','Froakie',"[{'id': '0656', 'name': 'Froakie', 'url': '/pokedex/froakie'}, {'id': '0657', 'name': 'Frogadier', 'url': '/pokedex/frogadier', 'level': '16'}, {'id': '0658', 'name': 'Greninja', 'url': '/pokedex/greninja', 'level': '36'}]",30.0 cm,7.0 kg,Water,"[{'type_against': 'Normal', 'defense': 1}, {'type_against': 'Fire', 'defense': '½'}, {'type_against': 'Water', 'defense': '½'}, {'type_against': 'Electric', 'defense': '2'}, {'type_against': 'Grass', 'defense': '2'}, {'type_against': 'Ice', 'defense': '½'}, {'type_against': 'Fighting', 'defense': 1}, {'type_against': 'Poison', 'defense': 1}, {'type_against': 'Ground', 'defense': 1}, {'type_against': 'Flying', 'defense': 1}, {'type_against': 'Psychic', 'defense': 1}, {'type_against': 'Bug', 'defense': 1}, {'type_against': 'Rock', 'defense': 1}, {'type_against': 'Ghost', 'defense': 1}, {'type_against': 'Dragon', 'defense': 1}, {'type_against': 'Dark', 'defense': 1}, {'type_against': 'Steel', 'defense': '½'}, {'type_against': 'Fairy', 'defense': 1}]"
654,'/pokedex/braixen','Braixen',"[{'id': '0653', 'name': 'Fennekin', 'url': '/pokedex/fennekin'}, {'id': '0654', 'name': 'Braixen', 'url': '/pokedex/braixen', 'level': '16'}, {'id': '0655', 'name': 'Delphox', 'url': '/pokedex/delphox', 'level': '36'}]",100.0 cm,14.5 kg,Fire,"[{'type_against': 'Normal', 'defense': 1}, {'type_against': 'Fire', 'defense': '½'}, {'type_against': 'Water', 'defense': '2'}, {'type_against': 'Electric', 'defense': 1}, {'type_against': 'Grass', 'defense': '½'}, {'type_against': 'Ice', 'defense': '½'}, {'type_against': 'Fighting', 'defense': 1}, {'type_against': 'Poison', 'defense': 1}, {'type_against': 'Ground', 'defense': '2'}, {'type_against': 'Flying', 'defense': 1}, {'type_against': 'Psychic', 'defense': 1}, {'type_against': 'Bug', 'defense': '½'}, {'type_against': 'Rock', 'defense': '2'}, {'type_against': 'Ghost', 'defense': 1}, {'type_against': 'Dragon', 'defense': 1}, {'type_against': 'Dark', 'defense': 1}, {'type_against': 'Steel', 'defense': '½'}, {'type_against': 'Fairy', 'defense': '½'}]"
